source;target;correlation
putrescine;l-2,4-diaminobutyric acid;-0.04006541671165175
putrescine;glyceric acid;0.1280093779669713
putrescine;choline;0.17110703822237291
putrescine;4-acetamidobutanoate;0.37703692590002047
putrescine;2-oxoarginine;0.1744741713173084
putrescine;l-glutamic gamma-semialdehyde;-0.3654439388063158
putrescine;uric acid;0.21019737157325366
putrescine;adenine;-0.2291733863654674
putrescine;deoxyinosine;-0.10700707584078248
putrescine;guanine;0.24838056881936887
putrescine;sulfate;0.5846986769025391
putrescine;hypoxanthine;0.4506878538071506
putrescine;inosine;0.6904427543945387
putrescine;d-mannose;0.6690585830017887
putrescine;d-galactose;0.7270299981843915
putrescine;alpha-d-glucose;0.298549419268505
putrescine;sucrose;-0.05745882615144825
putrescine;taurine;0.2203602328144837
putrescine;acetylphosphate;-0.04106363970543585
gamma-glutamylcysteine;pyroglutamic acid;-0.09201360053389208
gamma-glutamylcysteine;l-cysteine;-0.4052054815354614
gamma-glutamylcysteine;quinate;-0.046127625133596036
gamma-glutamylcysteine;l-2,4-diaminobutyric acid;-0.310080761362134
gamma-glutamylcysteine;glyceric acid;0.25731936331540955
gamma-glutamylcysteine;choline;0.0252798624625103
gamma-glutamylcysteine;4-acetamidobutanoate;-0.009721416562531665
gamma-glutamylcysteine;2-oxoarginine;-0.048859184994186906
gamma-glutamylcysteine;l-glutamic gamma-semialdehyde;0.1796204724898524
gamma-glutamylcysteine;uric acid;-0.04849423598734759
gamma-glutamylcysteine;adenine;0.12064649136954317
gamma-glutamylcysteine;deoxyinosine;0.09616246756872537
gamma-glutamylcysteine;guanine;-0.21354647145499164
gamma-glutamylcysteine;sulfate;-0.32131277530894237
gamma-glutamylcysteine;hypoxanthine;-0.37576486709586554
gamma-glutamylcysteine;inosine;-0.03377317804899657
gamma-glutamylcysteine;d-mannose;0.08384450268718492
gamma-glutamylcysteine;d-galactose;0.029952356799071555
gamma-glutamylcysteine;alpha-d-glucose;0.057041643173458056
gamma-glutamylcysteine;sucrose;0.3116406677611672
gamma-glutamylcysteine;taurine;-0.4714827469793037
gamma-glutamylcysteine;acetylphosphate;-0.12640343552584976
pyroglutamic acid;l-cysteine;-0.36804110196589646
pyroglutamic acid;quinate;0.26965374462596786
pyroglutamic acid;l-2,4-diaminobutyric acid;0.4570265482418833
pyroglutamic acid;glyceric acid;0.1393656007985937
pyroglutamic acid;choline;-0.3335664511525107
pyroglutamic acid;4-acetamidobutanoate;-0.10282984619186204
pyroglutamic acid;2-oxoarginine;-0.23588314466740096
pyroglutamic acid;l-glutamic gamma-semialdehyde;0.5598889955037508
pyroglutamic acid;uric acid;-0.01968102527765206
pyroglutamic acid;adenine;0.1285301882486049
pyroglutamic acid;deoxyinosine;0.30966961471485727
pyroglutamic acid;guanine;0.1870057477693201
pyroglutamic acid;sulfate;-0.032086909522149466
pyroglutamic acid;hypoxanthine;0.14040872490510728
pyroglutamic acid;inosine;0.08495446128159456
pyroglutamic acid;d-mannose;0.10082244440785404
pyroglutamic acid;d-galactose;0.09795894630889211
pyroglutamic acid;alpha-d-glucose;0.12270857977750096
pyroglutamic acid;sucrose;0.28870348090216413
pyroglutamic acid;taurine;0.346090867666251
pyroglutamic acid;acetylphosphate;0.15416340558856712
l-cysteine;quinate;-0.2046742602264246
l-cysteine;l-2,4-diaminobutyric acid;-0.26325326259341053
l-cysteine;glyceric acid;-0.41014427617196764
l-cysteine;choline;0.2739403261965711
l-cysteine;4-acetamidobutanoate;0.1648917293355867
l-cysteine;2-oxoarginine;0.15408452780672893
l-cysteine;l-glutamic gamma-semialdehyde;-0.6515150523590598
l-cysteine;uric acid;0.2719334822752127
l-cysteine;adenine;-0.18032522896955172
l-cysteine;deoxyinosine;-0.07865418299982793
l-cysteine;guanine;0.03847275596115336
l-cysteine;sulfate;0.5107414126396862
l-cysteine;hypoxanthine;0.23189306075957963
l-cysteine;inosine;0.13370412665003995
l-cysteine;d-mannose;0.3139128956095201
l-cysteine;d-galactose;0.3426734909498802
l-cysteine;alpha-d-glucose;0.0017592673101166825
l-cysteine;sucrose;-0.16806493269887823
l-cysteine;taurine;0.010746074501664269
l-cysteine;acetylphosphate;-0.14188630481375963
quinate;l-2,4-diaminobutyric acid;0.060709156257181686
quinate;glyceric acid;0.5102030232493958
quinate;choline;0.2243692926373483
quinate;4-acetamidobutanoate;0.7417352401240197
quinate;2-oxoarginine;0.4133560521178716
quinate;l-glutamic gamma-semialdehyde;0.40395428808784634
quinate;uric acid;0.27266018798798725
quinate;adenine;-0.19635065676591373
quinate;deoxyinosine;0.23779233865311994
quinate;guanine;-0.07632096920101143
quinate;sulfate;0.19274145016555633
quinate;hypoxanthine;0.14004714807984225
quinate;inosine;0.24721438363143333
quinate;d-mannose;0.3788486533133489
quinate;d-galactose;0.2896706938487111
quinate;alpha-d-glucose;0.19286733053737276
quinate;sucrose;-0.4846446939808406
quinate;taurine;0.1480600382545223
quinate;acetylphosphate;0.3859813009444204
l-2,4-diaminobutyric acid;glyceric acid;0.09568203815570481
l-2,4-diaminobutyric acid;choline;-0.5467637034012462
l-2,4-diaminobutyric acid;4-acetamidobutanoate;-0.27374070695236535
l-2,4-diaminobutyric acid;2-oxoarginine;-0.37036177166201556
l-2,4-diaminobutyric acid;l-glutamic gamma-semialdehyde;0.19494444364298932
l-2,4-diaminobutyric acid;uric acid;-0.08953759792394934
l-2,4-diaminobutyric acid;adenine;-0.2191890763674003
l-2,4-diaminobutyric acid;deoxyinosine;0.3273623850321515
l-2,4-diaminobutyric acid;guanine;0.41661916651395003
l-2,4-diaminobutyric acid;sulfate;-0.1567145036907987
l-2,4-diaminobutyric acid;hypoxanthine;0.42220507534825824
l-2,4-diaminobutyric acid;inosine;-0.21220561021567147
l-2,4-diaminobutyric acid;d-mannose;-0.3168644351552696
l-2,4-diaminobutyric acid;d-galactose;-0.23688814936255517
l-2,4-diaminobutyric acid;alpha-d-glucose;-0.20734660693464513
l-2,4-diaminobutyric acid;sucrose;0.04348865489879671
l-2,4-diaminobutyric acid;taurine;0.3182049571223739
l-2,4-diaminobutyric acid;acetylphosphate;-0.08679755458318804
glyceric acid;choline;-0.1975209642114491
glyceric acid;4-acetamidobutanoate;0.2366932405144929
glyceric acid;2-oxoarginine;0.06327570545078003
glyceric acid;l-glutamic gamma-semialdehyde;0.4933067250338357
glyceric acid;uric acid;0.187478706529037
glyceric acid;adenine;0.07833187959681591
glyceric acid;deoxyinosine;0.08514289239661861
glyceric acid;guanine;-0.09438390740028525
glyceric acid;sulfate;0.04460136374649262
glyceric acid;hypoxanthine;-0.004626806147173534
glyceric acid;inosine;0.25943933043977774
glyceric acid;d-mannose;0.4151398020738264
glyceric acid;d-galactose;0.380937405046033
glyceric acid;alpha-d-glucose;0.08795490256737129
glyceric acid;sucrose;-0.06957304384582925
glyceric acid;taurine;0.09456953993094454
glyceric acid;acetylphosphate;0.06575055522595495
choline;4-acetamidobutanoate;0.4572808482209841
choline;2-oxoarginine;0.42864518214308867
choline;l-glutamic gamma-semialdehyde;-0.389044358285183
choline;uric acid;-0.07365393714678713
choline;adenine;0.09088566583041231
choline;deoxyinosine;-0.34086430437987575
choline;guanine;-0.1377946412363402
choline;sulfate;0.3141042842782568
choline;hypoxanthine;-0.17344414776829079
choline;inosine;0.18821599620889962
choline;d-mannose;0.1370346555865947
choline;d-galactose;0.1886311081522275
choline;alpha-d-glucose;0.013167590063770078
choline;sucrose;-0.3615007449769431
choline;taurine;-0.17233209018386028
choline;acetylphosphate;0.12771571908291965
4-acetamidobutanoate;2-oxoarginine;0.7403792534218743
4-acetamidobutanoate;l-glutamic gamma-semialdehyde;-0.03477298824703995
4-acetamidobutanoate;uric acid;0.24583189186468676
4-acetamidobutanoate;adenine;-0.20550360767821776
4-acetamidobutanoate;deoxyinosine;0.05203010803548699
4-acetamidobutanoate;guanine;0.11000407898602782
4-acetamidobutanoate;sulfate;0.2738796307708299
4-acetamidobutanoate;hypoxanthine;0.01976965668554632
4-acetamidobutanoate;inosine;0.20394370134089684
4-acetamidobutanoate;d-mannose;0.39499407260495556
4-acetamidobutanoate;d-galactose;0.3640430461301715
4-acetamidobutanoate;alpha-d-glucose;0.08174987240290447
4-acetamidobutanoate;sucrose;-0.2971922832506251
4-acetamidobutanoate;taurine;-0.0038824243009784407
4-acetamidobutanoate;acetylphosphate;0.4726024672368959
2-oxoarginine;l-glutamic gamma-semialdehyde;-0.18859227894809288
2-oxoarginine;uric acid;-0.03102556961948959
2-oxoarginine;adenine;-0.11465427432391566
2-oxoarginine;deoxyinosine;-0.0684443390889759
2-oxoarginine;guanine;0.061396339948095846
2-oxoarginine;sulfate;0.11354348614501682
2-oxoarginine;hypoxanthine;-0.17385538208730186
2-oxoarginine;inosine;-0.05216804832515639
2-oxoarginine;d-mannose;0.15677258971052055
2-oxoarginine;d-galactose;0.04725759448359514
2-oxoarginine;alpha-d-glucose;-0.07878125537754939
2-oxoarginine;sucrose;-0.23092945013900948
2-oxoarginine;taurine;-0.09031806141074013
2-oxoarginine;acetylphosphate;0.6753177081735957
l-glutamic gamma-semialdehyde;uric acid;0.20061685664377335
l-glutamic gamma-semialdehyde;adenine;-0.02264694089358946
l-glutamic gamma-semialdehyde;deoxyinosine;0.09780166350081816
l-glutamic gamma-semialdehyde;guanine;-0.18511021937835312
l-glutamic gamma-semialdehyde;sulfate;-0.21054844875001388
l-glutamic gamma-semialdehyde;hypoxanthine;-0.20138006250938173
l-glutamic gamma-semialdehyde;inosine;-0.21520400504837553
l-glutamic gamma-semialdehyde;d-mannose;-0.15035075544720608
l-glutamic gamma-semialdehyde;d-galactose;-0.23602029366975746
l-glutamic gamma-semialdehyde;alpha-d-glucose;-0.1221677402571821
l-glutamic gamma-semialdehyde;sucrose;-0.006784579287764504
l-glutamic gamma-semialdehyde;taurine;0.20299347271924528
l-glutamic gamma-semialdehyde;acetylphosphate;0.32043051772536557
uric acid;adenine;-0.43647543754116264
uric acid;deoxyinosine;0.1007811948855196
uric acid;guanine;-0.31738054932831183
uric acid;sulfate;0.32452702372316317
uric acid;hypoxanthine;0.13194314199340984
uric acid;inosine;0.12599207175212426
uric acid;d-mannose;0.31502018897798606
uric acid;d-galactose;0.2792693120649138
uric acid;alpha-d-glucose;-0.01311839478504946
uric acid;sucrose;-0.3461569536562522
uric acid;taurine;0.0034894840727771443
uric acid;acetylphosphate;-0.2298599138392664
adenine;deoxyinosine;0.002557143860435483
adenine;guanine;-0.05835329109885713
adenine;sulfate;-0.2873517712764672
adenine;hypoxanthine;-0.23625731492870006
adenine;inosine;-0.09213582955947805
adenine;d-mannose;-0.03526369112758028
adenine;d-galactose;0.022576085302770887
adenine;alpha-d-glucose;0.28935866411173927
adenine;sucrose;0.22096205277509223
adenine;taurine;0.2435814851182066
adenine;acetylphosphate;-0.22876207246954358
deoxyinosine;guanine;0.05988505689688605
deoxyinosine;sulfate;-0.09248609746364503
deoxyinosine;hypoxanthine;0.3892779784297498
deoxyinosine;inosine;-0.06732914211620362
deoxyinosine;d-mannose;0.11070205830784466
deoxyinosine;d-galactose;0.025935854842613106
deoxyinosine;alpha-d-glucose;0.4009888826475045
deoxyinosine;sucrose;-0.09627696967833206
deoxyinosine;taurine;0.16445262714119602
deoxyinosine;acetylphosphate;-0.1724737856144566
guanine;sulfate;-0.03312672729310498
guanine;hypoxanthine;-0.09582239240415238
guanine;inosine;0.02788827071191398
guanine;d-mannose;-0.07859456222567489
guanine;d-galactose;0.07782230168213819
guanine;alpha-d-glucose;0.0969742458112381
guanine;sucrose;0.2914331366044244
guanine;taurine;-0.13923659865045018
guanine;acetylphosphate;0.18878479263281894
sulfate;hypoxanthine;0.31365543802232726
sulfate;inosine;0.43767829140005937
sulfate;d-mannose;0.4597281827578167
sulfate;d-galactose;0.42670814268485413
sulfate;alpha-d-glucose;-0.0980755915087259
sulfate;sucrose;-0.07648505391544706
sulfate;taurine;-0.06117909339931958
sulfate;acetylphosphate;0.08490535233023515
hypoxanthine;inosine;0.2678642941239284
hypoxanthine;d-mannose;0.19616435744935692
hypoxanthine;d-galactose;0.2372667705486726
hypoxanthine;alpha-d-glucose;0.1159055644118876
hypoxanthine;sucrose;-0.114166688935007
hypoxanthine;taurine;0.5456310364471061
hypoxanthine;acetylphosphate;-0.2779228776114517
inosine;d-mannose;0.8249100818685047
inosine;d-galactose;0.830521909261401
inosine;alpha-d-glucose;0.524351767721616
inosine;sucrose;0.13518998326115073
inosine;taurine;-0.08551593815891659
inosine;acetylphosphate;-0.2587647019645265
d-mannose;d-galactose;0.9362536629356587
d-mannose;alpha-d-glucose;0.5407777969002706
d-mannose;sucrose;0.04146551518209171
d-mannose;taurine;-0.09560114613354771
d-mannose;acetylphosphate;-0.14710124111359985
d-galactose;alpha-d-glucose;0.5360140371798598
d-galactose;sucrose;0.04071785846574037
d-galactose;taurine;-0.07475696345326557
d-galactose;acetylphosphate;-0.24528412422769633
alpha-d-glucose;sucrose;-0.122622595593342
alpha-d-glucose;taurine;-0.08732922965246388
alpha-d-glucose;acetylphosphate;-0.3299244186583288
sucrose;taurine;-0.00033368430432981883
sucrose;acetylphosphate;-0.06583871438349943
taurine;acetylphosphate;-0.07047532545954453
